ts_utc,league,event_id,event_slug,event_title,event_start,market_id,market_slug,question,token_id,best_bid,best_bid_size,best_ask,best_ask_size,mid,spread,book_hash,tick_size,min_order_size,liquidity,volume
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572752,will-any-other-club-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Any Other Club finish in 2nd place in the 2025-26 English Premier League?,"[""80595589008503705189696864878465976363908046419025439801033877961217741850970"", ""61734114040479673912072083943477760394709285103943321228561618876466496029592""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572753,will-club-a-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Club A finish in 2nd place in the 2025-26 English Premier League?,"[""80815899199237761812038010500572828237407523955313525490769812109582057820010"", ""25216931260019041657017283137712590354675252569660184411018542985335531395632""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572754,will-club-b-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Club B finish in 2nd place in the 2025-26 English Premier League?,"[""50891301260363726092964123914696780813424083829882396730943886040419556461542"", ""100038378978112012006584469651057343015640943713104881659840947881338410701640""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572755,will-club-c-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Club C finish in 2nd place in the 2025-26 English Premier League?,"[""71679085212058916101779271022970605293248707898277709978858926266427490804069"", ""3863916527583531294742902265186322341238004008849362248123310118603347205811""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572768,will-chelsea-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will Chelsea finish in 3rd place in the 2025-26 English Premier League?,"[""14677809536730239120401445400104496952370218700719460864292688197160368201650"", ""67445520685563527710605043279480217739520547864116512077711640416557857469528""]",,,,,,,,,,4268.2619,2440.727125
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572772,will-aston-villa-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will Aston Villa finish in 3rd place in the 2025-26 English Premier League?,"[""86773900375669124840465987931747249545146062687938210252096173841184960855071"", ""23294658219456409298931136809537518558847420941869713444780722925106380604094""]",,,,,,,,,,1101.61101,3125.447512
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572774,will-brighton-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will Brighton finish in 3rd place in the 2025-26 English Premier League?,"[""91174148381987331658419100428881162074824334404272807074914632279596528216096"", ""50051045191770006958655766319326271150905650233429525489689810823478719754179""]",,,,,,,,,,2853.69728,3036.727998
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572765,will-liverpool-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will Liverpool finish in 3rd place in the 2025-26 English Premier League?,"[""5324931812391432518666440898708673790758706219943331845673262100571513403270"", ""69251406076819722514876713984920041754294049785087037083509048451830861316701""]",,,,,,,,,,2974.9535,1930.323819
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572766,will-arsenal-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will Arsenal finish in 3rd place in the 2025-26 English Premier League?,"[""50914258322915984443899295514953356470299635511755227538838956825993868487101"", ""40445720946552845502175158910186327349674912085746357670423142801129292488749""]",,,,,,,,,,7212.84437,1639.650196
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572767,will-manchester-city-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will Manchester City finish in 3rd place in the 2025-26 English Premier League?,"[""95704757946561050006486911190089100810237359816025990918351744030252815066335"", ""100420985584415634307063879150788403883446037597900431912956708720050315179150""]",,,,,,,,,,2014.2823,2221.044817
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572769,will-newcastle-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will Newcastle finish in 3rd place in the 2025-26 English Premier League?,"[""88826560633039842185176659017284769486211076951841465118151254450480020888094"", ""108153453629831919177856443084624497174482525218103502148271573836762204148367""]",,,,,,,,,,1574.50402,2436.226247
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572770,will-manchester-united-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will Manchester United finish in 3rd place in the 2025-26 English Premier League?,"[""49049273081613175499767461120333932313501982385378065447150899853192684932470"", ""29725743828384026112095079361082994940901930932912573284486248321525587766137""]",,,,,,,,,,3094.89581,7079.292477
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572771,will-tottenham-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will Tottenham finish in 3rd place in the 2025-26 English Premier League?,"[""102322425803373247421461283718949911777395087876797468649488237304842341718463"", ""112032577477700151653313299773214097329749524092006835568091368420085949897333""]",,,,,,,,,,4308.16118,3868.747772
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572773,will-nottm-forest-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will Nottm Forest finish in 3rd place in the 2025-26 English Premier League?,"[""25583607761362201619816407018825841209442275107865266301054613421071999303384"", ""47557172107385352020148905736342595038005958274970797860409805206687558011205""]",,,,,,,,,,2156.09145,3596.248384
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572789,will-club-d-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will Club D finish in 3rd place in the 2025-26 English Premier League?,"[""112208465711107532943487664319850378232808240403009623211706072370514216540365"", ""6895088926261803586316852489011682454728281326593415524738071380836564665091""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572775,will-bournemouth-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will Bournemouth finish in 3rd place in the 2025-26 English Premier League?,"[""48333025400054137536561567040530481880412526602589846677899369207056576408200"", ""47646099765249174764321678669643990857353178988254773584634640688694266469199""]",,,,,,,,,,2006.61486,2949.688837
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572776,will-everton-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will Everton finish in 3rd place in the 2025-26 English Premier League?,"[""53732740346495393022089011278738569696178671660185612379433849879798552242320"", ""69688366278301980739127292314844914921266444068951333342861197453622562094178""]",,,,,,,,,,2488.99229,4396.326074
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572777,will-crystal-palace-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will Crystal Palace finish in 3rd place in the 2025-26 English Premier League?,"[""32482846698188827905818488388175128337118474915644657426225421593660360154981"", ""33594134753949845606953368805530104515395657105497670190989302474639967040272""]",,,,,,,,,,2718.26726,3785.619811
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572778,will-west-ham-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will West Ham finish in 3rd place in the 2025-26 English Premier League?,"[""87191500143093771303837279311264821539968919030948888887812152565467431602096"", ""17045014266361792994868320367198062036954649446997424084075972132284813566087""]",,,,,,,,,,1832.03167,4868.391631
2026-02-25T04:44:19Z,EPL,35919,english-premier-league-3rd-place,English Premier League – 3rd Place ,2025-08-06T20:03:53.668468Z,572779,will-leeds-finish-in-3rd-place-in-the-2025-26-english-premier-league,Will Leeds finish in 3rd place in the 2025-26 English Premier League?,"[""58822850605882420703756396981276601912097542225841283768307449065664805140874"", ""57916680776582076403211415719898401436120174245319536826305984204643729593675""]",,,,,,,,,,2123.91825,6938.325582
